,run_length,genres,release_date,rating,movie_rated_pg-13,movie_rated_r,movie_rated_pg,movie_rated_g,movie_rated_not rated,movie_rated_approved,movie_rated_passed,movie_rated_nc-17,movie_rated_tv-ma,movie_rated_null,movie_rated_gp,movie_rated_m/pg,movie_rated_tv-14,movie_rated_tv-pg
235,2h 9min,Biography; Drama; Sport; ,10,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
236,2h 20min,Biography; Crime; Drama; ,6,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
237,2h 7min,Biography; Crime; Drama; ,1,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
238,2h 1min,Action; Biography; Drama; ,0,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
239,3h 48min,Adventure; Biography; Drama; ,11,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
240,2h 30min,Biography; Drama; History; ,10,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
241,2h 4min,Biography; Crime; Drama; ,3,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
242,2h 21min,Biography; Crime; Drama; ,9,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
243,2h 32min,Action; Biography; Drama; ,10,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
244,2h 5min,Biography; Crime; Drama; ,11,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
245,2h 16min,Biography; Drama; Music; ,10,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
246,1h 36min,Biography; Drama; ,8,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
247,1h 45min,Biography; Drama; ,11,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
248,3h 11min,Biography; Drama; History; ,1,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
249,2h 4min,Biography; Drama; ,9,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
250,1h 46min,Action; Biography; Drama; ,11,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
251,1h 58min,Biography; Drama; ,0,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
252,2h 15min,Biography; Crime; Drama; ,7,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
253,1h 50min,Biography; Crime; Drama; ,8,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
254,2h 52min,Biography; Drama; ,3,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
255,1h 46min,Biography; Drama; ,11,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
256,1h 53min,Biography; Drama; Sport; ,8,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
257,2h 1min,Action; Adventure; Biography; ,8,7.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
258,2h 7min,Biography; Drama; History; ,0,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
259,2h 27min,Biography; Drama; History; ,7,7.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
260,2h 24min,Biography; Drama; History; ,5,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
261,2h 5min,Action; Biography; Drama; ,10,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
262,2h 3min,Biography; Drama; History; ,0,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
263,1h 59min,Biography; Comedy; Drama; ,0,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
264,1h 54min,Biography; Comedy; Crime; ,7,7.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
265,2h 11min,Biography; Drama; ,2,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
266,2h 40min,Biography; Crime; Drama; ,9,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
267,2h 3min,Biography; Crime; Drama; ,8,6.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
268,2h 5min,Biography; Drama; ,11,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
269,2h 7min,Biography; Comedy; Drama; ,9,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
270,2h 8min,Biography; Drama; ,0,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
271,1h 59min,Biography; Comedy; Drama; ,11,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
272,2h 55min,Action; Biography; Drama; ,10,5.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
273,2h 7min,Biography; Drama; ,0,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
274,1h 59min,Biography; Drama; Romance; ,0,7.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
275,2h 37min,Biography; Drama; Thriller; ,10,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
276,2h 21min,Biography; Drama; History; ,9,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
277,2h 12min,Biography; Crime; Drama; ,10,6.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
278,1h 55min,Action; Biography; Comedy; ,8,7.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
279,2h 13min,Biography; Drama; ,1,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
280,2h 2min,Biography; Drama; ,9,7.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
281,2h 5min,Biography; Comedy; Drama; ,11,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
282,2h 14min,Biography; Drama; History; ,11,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
283,2h 41min,Action; Biography; Drama; ,11,8.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
284,2h 17min,Biography; Drama; Sport; ,11,7.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
285,2h 32min,Biography; Drama; Music; ,9,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
286,1h 49min,Biography; Crime; Drama; ,0,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
287,2h 14min,Biography; Drama; Sport; ,0,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
288,1h 44min,Biography; Comedy; Drama; ,11,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
289,2h 20min,Biography; Crime; Drama; ,0,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
290,2h 14min,Biography; Crime; Drama; ,8,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
291,2h 4min,Biography; Drama; ,11,6.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
292,2h 16min,Adventure; Biography; Drama; ,9,7.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
293,2h 1min,Biography; Comedy; Drama; ,0,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
294,1h 54min,Biography; Crime; Drama; ,1,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
295,2h 16min,Biography; Drama; Sport; ,0,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
296,2h 10min,Action; Biography; Drama; ,11,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
297,1h 58min,Biography; Comedy; Drama; ,11,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
298,3h 17min,Adventure; Biography; Drama; ,10,7.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
299,2h 1min,Biography; Drama; Music; ,4,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
300,2h 1min,Comedy; ,7,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
301,1h 56min,Comedy; ,6,8.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
302,1h 40min,Comedy; ,4,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
303,1h 36min,Comedy; ,4,8.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
304,1h 43min,Comedy; ,5,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
305,1h 48min,Comedy; ,1,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
306,1h 21min,Comedy; ,10,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
307,1h 32min,Comedy; ,10,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
308,1h 42min,Comedy; ,0,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
309,1h 43min,Comedy; ,5,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
310,1h 52min,Comedy; ,6,8.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
311,1h 57min,Comedy; ,2,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
312,1h 40min,Comedy; ,5,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
313,2h 2min,Comedy; Romance; ,1,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
314,1h 39min,Comedy; ,2,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
315,2h 2min,Comedy; Romance; ,11,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
316,1h 51min,Comedy; ,5,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
317,1h 56min,Comedy; Romance; ,1,8.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
318,1h 30min,Comedy; ,4,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
319,1h 35min,Comedy; ,5,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
320,2h 9min,Comedy; ,1,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
321,1h 41min,Comedy; Romance; ,1,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
322,1h 59min,Comedy; ,10,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
323,1h 46min,Comedy; ,5,6.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
324,2h 10min,Comedy; ,10,7.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
325,1h 42min,Comedy; ,10,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
326,1h 57min,Comedy; ,6,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
327,2h 16min,Comedy; ,4,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
328,1h 47min,Comedy; ,7,8.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
329,1h 57min,Comedy; ,3,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
330,1h 32min,Comedy; ,10,7.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
331,1h 53min,Comedy; ,7,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
332,1h 28min,Comedy; ,9,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
333,1h 38min,Comedy; ,6,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
334,1h 49min,Comedy; ,2,7.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
335,1h 39min,Comedy; ,8,7.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
336,1h 35min,Comedy; ,6,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
337,1h 31min,Comedy; ,11,8.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
338,2h 41min,Comedy; ,6,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
339,2h 8min,Comedy; ,11,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
340,1h 36min,Comedy; ,11,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
341,1h 41min,Comedy; ,3,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
342,1h 48min,Comedy; ,10,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
343,1h 35min,Comedy; Romance; ,7,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
344,1h 58min,Comedy; Romance; ,6,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
345,1h 59min,Comedy; ,4,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
346,1h 42min,Comedy; ,4,6.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
347,2h 1min,Comedy; ,3,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
348,1h 43min,Comedy; ,10,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
349,2h 12min,Comedy; ,10,8.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
350,2h,Comedy; ,5,6.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
351,1h 35min,Comedy; ,0,8.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
352,1h 41min,Comedy; ,7,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
353,1h 21min,Comedy; ,2,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
