,movie_rated,run_length,release_date,rating,genre_action,genre_adventure,genre_sci-fi,genre_drama,genre_fantasy,genre_war,genre_comedy,genre_animation,genre_crime,genre_thriller,genre_mystery,genre_horror,genre_biography,genre_history,genre_music,genre_sport,genre_romance,genre_western
531,R,1h 39min,2 September 1992 (France),8.3,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
532,PG-13,1h 47min,6 August 1999 (USA),8.1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
533,R,2h 13min,19 November 1975 (USA),8.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
534,R,1h 48min,19 March 2004 (USA),8.3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
535,R,2h 26min,13 June 1980 (USA),8.4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
536,R,2h 6min,9 January 1998 (USA),8.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
537,R,2h 29min,3 October 2014 (USA),8.1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
538,R,2h 2min,21 November 2007 (USA),8.1,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
539,R,2h 2min,4 October 2019 (USA),8.5,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
540,PG-13,2h 15min,4 January 2002 (USA),8.2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
541,PG-13,2h 21min,25 December 2002 (USA),8.1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
542,R,2h,25 December 2008 (USA),8.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
543,PG-13,1h 31min,4 October 2013 (USA),7.7,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
544,R,1h 42min,15 December 2000 (USA),8.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
545,PG-13,2h 10min,15 July 2011 (USA),8.1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
546,PG-13,3h 1min,26 April 2019 (USA),8.4,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
547,R,2h 16min,2 February 1972 (USA),8.3,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
548,PG-13,2h 24min,2 October 2015 (USA),8.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
549,R,1h 52min,13 July 2012 (India),8.5,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
550,R,1h 53min,30 January 2002 (France),8.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
551,R,1h 57min,9 March 2007 (USA),7.6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
552,R,2h 50min,9 December 1983 (USA),8.3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
553,R,1h 56min,9 January 2009 (USA),8.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
554,R,2h 30min,28 March 2003 (USA),8.5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
555,R,1h 54min,9 February 1976 (USA),8.3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
556,R,1h 46min,20 February 2015 (India),8.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
557,R,1h 48min,17 December 2010 (USA),8.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
558,R,2h 10min,13 February 2004 (USA),8.6,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
559,R,2h 36min,8 January 2016 (USA),8.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
560,PG-13,1h 41min,14 December 2007 (USA),7.2,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
561,PG-13,1h 54min,25 December 2014 (USA),8.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
562,Approved,1h 36min,10 April 1957 (USA),8.9,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
563,R,1h 56min,10 July 1987 (USA),8.3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
564,R,2h 2min,25 December 2012 (USA),7.7,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
565,R,1h 58min,25 December 2010 (USA),8.0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
566,R,2h 17min,3 March 2017 (USA),8.1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
567,R,1h 33min,9 August 1996 (USA),8.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
568,R,2h 14min,8 November 2013 (USA),8.1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
569,PG-13,2h 12min,28 January 2005 (USA),8.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
570,PG-13,2h,1 October 2010 (USA),7.7,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
571,R,1h 58min,19 January 2007 (USA),8.2,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
572,PG-13,1h 56min,12 February 1999 (USA),8.6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
573,R,1h 38min,5 April 1996 (USA),8.1,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
574,R,2h 27min,15 August 1979 (USA),8.4,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
575,R,2h 33min,20 September 2013 (USA),8.1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
576,PG-13,2h 46min,25 December 2008 (USA),7.8,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
577,PG-13,1h 56min,11 November 2016 (USA),7.9,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
578,PG,2h 7min,21 November 2012 (USA),7.9,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
579,R,1h 59min,14 November 2014 (USA),7.7,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
580,R,2h,12 October 2012 (USA),7.7,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
581,R,2h 50min,15 December 1995 (USA),8.2,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
582,R,2h 28min,19 October 2007 (USA),8.1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
583,R,1h 40min,16 September 2011 (USA),7.8,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
584,R,1h 53min,28 September 2012 (USA),7.4,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
585,PG-13,1h 46min,21 July 2017 (USA),7.9,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
586,R,2h 18min,19 September 1997 (USA),8.2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
587,R,2h 6min,10 January 2014 (USA),8.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
588,PG-13,2h 23min,22 December 2000 (USA),7.8,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
589,PG,1h 42min,23 January 1943 (USA),8.5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
590,PG-13,2h 3min,25 June 2004 (USA),7.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
591,PG,2h,3 December 1976 (USA),8.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
592,R,2h 38min,25 January 2008 (USA),8.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
593,R,1h 41min,21 November 2003 (South Korea),8.4,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
594,R,2h 48min,30 December 2015 (USA),7.8,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
595,PG-13,1h 45min,5 August 2011 (USA),7.6,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
596,PG-13,1h 55min,16 July 2004 (USA),7.1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
597,R,2h 41min,26 July 2019 (USA),7.7,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
598,R,2h 42min,6 March 2009 (USA),7.6,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
599,R,2h 23min,8 December 2006 (USA),8.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
600,PG-13,3h 21min,17 December 2003 (USA),8.9,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
601,PG-13,2h 59min,18 December 2002 (USA),8.7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
602,PG,2h 1min,25 May 1977 (USA),8.6,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
603,PG,2h 4min,20 June 1980 (USA),8.7,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
604,R,3h 9min,10 December 1999 (USA),8.6,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
605,PG-13,2h 42min,18 December 2009 (USA),7.8,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
606,PG-13,2h 23min,9 July 2003 (USA),8.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
607,PG,2h 11min,25 May 1983 (USA),8.3,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
608,PG-13,2h 49min,14 December 2012 (USA),7.8,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
609,PG-13,2h 10min,15 July 2011 (USA),8.1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
610,PG-13,1h 55min,6 May 2011 (USA),7.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
611,PG,2h 16min,19 May 1999 (USA),6.5,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
612,PG-13,2h 20min,19 May 2005 (USA),7.5,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
613,PG-13,2h 31min,7 July 2006 (USA),7.3,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
